"sim_id","eleccion","s2","alfa","mu","neglogcl","logcl","conv","time"
137,3,1.08064757338903,0.224717916510373,4.74063871365748,1598.66057466621,-1598.66057466621,0,366.318999999996
138,3,0.96708987833939,0.166340057572505,4.73975328388641,1620.05596245554,-1620.05596245554,0,459.697999999997
139,3,1.32381246273108,0.243289800558723,4.74227571936013,1686.50030210511,-1686.50030210511,0,532.148000000001
140,3,0.981106003429298,0.233556683662796,4.42448862268847,1527.35381613732,-1527.35381613732,0,387.436999999998
141,3,1.28561487018476,0.210290331076598,5.01390957021908,1724.61571456226,-1724.61571456226,0,587.186999999998
142,3,0.952096889789115,0.203934703751167,4.55357482749903,1558.46177435459,-1558.46177435459,0,534.309000000001
143,3,1.14514730547089,0.209786450599342,4.91069443331576,1660.06372282812,-1660.06372282812,0,372.186000000002
144,3,1.34999266613358,0.252378356999123,5.18970155174282,1678.91598725047,-1678.91598725047,0,573.817999999999
145,3,1.50554583786285,0.257311645250509,4.98330148067356,1730.25696865461,-1730.25696865461,0,460.779999999999
146,3,1.03634229391737,0.226833244632583,4.8269730087439,1571.84416425946,-1571.84416425946,0,392.527000000002
147,3,1.32580369642479,0.24076462369555,5.08465783590655,1691.23090398307,-1691.23090398307,0,541.093999999997
148,3,0.903558635629868,0.192398321311628,4.89617809289628,1545.68317733233,-1545.68317733233,0,535.116999999998
149,3,0.900161076577997,0.212884095751103,4.93837281552128,1511.12036706551,-1511.12036706551,0,357.241999999998
150,3,1.27731391847498,0.23203195771429,4.60667317143639,1684.69881563702,-1684.69881563702,0,573.786999999997
151,3,1.12820088018358,0.224678897171086,4.89091365211202,1626.41960467281,-1626.41960467281,0,625.995999999999
152,3,0.88491779112625,0.228912498705954,4.55743871929433,1473.59827866286,-1473.59827866286,0,494.129999999997
153,3,1.14159111065866,0.204679277284558,4.75398112892027,1666.4295501798,-1666.4295501798,0,622.477000000006
154,3,1.08466031060801,0.198041268199719,4.73781465630333,1646.55068020658,-1646.55068020658,0,523.091999999997
155,3,1.1922241687078,0.233908526604608,4.65840506401655,1642.27559328398,-1642.27559328398,0,530.360000000001
156,3,1.26881709029082,0.236369825376919,4.50482316650915,1674.12231891793,-1674.12231891793,0,370.722000000002
157,3,1.20065337905957,0.248794294040026,4.89136961513488,1619.44275502676,-1619.44275502676,0,629.841999999997
